,Pathname,Filename,MFCCfeatures,Foldername,Class
1682,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_2.0n_2l_.wav,2_iO_2.0n_2l_.wav,-13.3751955,work_low,no leak present under work_low environment
1683,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_2.0n_2m_.wav,2_iO_2.0n_2m_.wav,-3.6243098,work_low,no leak present under work_low environment
1684,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_2.0n_3l_.wav,2_iO_2.0n_3l_.wav,-13.295364,work_low,no leak present under work_low environment
1685,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_2.0n_3m_.wav,2_iO_2.0n_3m_.wav,-6.419141,work_low,no leak present under work_low environment
1686,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_2.0n_4l_.wav,2_iO_2.0n_4l_.wav,-14.516819,work_low,no leak present under work_low environment
1687,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_2.0n_4m_.wav,2_iO_2.0n_4m_.wav,-4.738736,work_low,no leak present under work_low environment
1688,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_3.0n_1l_.wav,2_iO_3.0n_1l_.wav,-10.799207,work_low,no leak present under work_low environment
1689,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_3.0n_1m_.wav,2_iO_3.0n_1m_.wav,0.4754003,work_low,no leak present under work_low environment
1690,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_3.0n_2l_.wav,2_iO_3.0n_2l_.wav,-12.763045,work_low,no leak present under work_low environment
1691,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_3.0n_2m_.wav,2_iO_3.0n_2m_.wav,-2.9558299,work_low,no leak present under work_low environment
1692,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_3.0n_3l_.wav,2_iO_3.0n_3l_.wav,-12.754619,work_low,no leak present under work_low environment
1693,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_3.0n_3m_.wav,2_iO_3.0n_3m_.wav,-5.8878574,work_low,no leak present under work_low environment
1694,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_3.0n_4l_.wav,2_iO_3.0n_4l_.wav,-14.062959,work_low,no leak present under work_low environment
1695,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_3.0n_4m_.wav,2_iO_3.0n_4m_.wav,-4.2193933,work_low,no leak present under work_low environment
1696,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_3.5n_1l_.wav,2_iO_3.5n_1l_.wav,-11.541104,work_low,no leak present under work_low environment
1697,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_3.5n_1m_.wav,2_iO_3.5n_1m_.wav,-0.20670006,work_low,no leak present under work_low environment
1698,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_3.5n_2l_.wav,2_iO_3.5n_2l_.wav,-13.51082,work_low,no leak present under work_low environment
1699,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_3.5n_2m_.wav,2_iO_3.5n_2m_.wav,-3.6096027,work_low,no leak present under work_low environment
1700,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_3.5n_3l_.wav,2_iO_3.5n_3l_.wav,-13.494895,work_low,no leak present under work_low environment
1701,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_3.5n_3m_.wav,2_iO_3.5n_3m_.wav,-6.520014,work_low,no leak present under work_low environment
1702,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_3.5n_4l_.wav,2_iO_3.5n_4l_.wav,-14.703901,work_low,no leak present under work_low environment
1703,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_3.5n_4m_.wav,2_iO_3.5n_4m_.wav,-4.801412,work_low,no leak present under work_low environment
1704,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_4.0n_1l_.wav,2_iO_4.0n_1l_.wav,-11.42623,work_low,no leak present under work_low environment
1705,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_4.0n_1m_.wav,2_iO_4.0n_1m_.wav,-0.0018264476,work_low,no leak present under work_low environment
1706,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_4.0n_2l_.wav,2_iO_4.0n_2l_.wav,-13.353068,work_low,no leak present under work_low environment
1707,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_4.0n_2m_.wav,2_iO_4.0n_2m_.wav,-3.3530216,work_low,no leak present under work_low environment
1708,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_4.0n_3l_.wav,2_iO_4.0n_3l_.wav,-13.397129,work_low,no leak present under work_low environment
1709,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_4.0n_3m_.wav,2_iO_4.0n_3m_.wav,-6.372765,work_low,no leak present under work_low environment
1710,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_4.0n_4l_.wav,2_iO_4.0n_4l_.wav,-14.7246065,work_low,no leak present under work_low environment
1711,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_4.0n_4m_.wav,2_iO_4.0n_4m_.wav,-4.6813836,work_low,no leak present under work_low environment
1712,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_4.5n_1l_.wav,2_iO_4.5n_1l_.wav,-12.011343,work_low,no leak present under work_low environment
1713,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_4.5n_1m_.wav,2_iO_4.5n_1m_.wav,-0.60681564,work_low,no leak present under work_low environment
1714,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_4.5n_2l_.wav,2_iO_4.5n_2l_.wav,-13.883514,work_low,no leak present under work_low environment
1715,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_4.5n_2m_.wav,2_iO_4.5n_2m_.wav,-3.9055026,work_low,no leak present under work_low environment
1716,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_4.5n_3l_.wav,2_iO_4.5n_3l_.wav,-13.88933,work_low,no leak present under work_low environment
1717,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_4.5n_3m_.wav,2_iO_4.5n_3m_.wav,-6.8814583,work_low,no leak present under work_low environment
1718,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_4.5n_4l_.wav,2_iO_4.5n_4l_.wav,-15.039167,work_low,no leak present under work_low environment
1719,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_4.5n_4m_.wav,2_iO_4.5n_4m_.wav,-5.026153,work_low,no leak present under work_low environment
1720,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_5.0n_1l_.wav,2_iO_5.0n_1l_.wav,-11.760159,work_low,no leak present under work_low environment
1721,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_5.0n_1m_.wav,2_iO_5.0n_1m_.wav,-0.4445956,work_low,no leak present under work_low environment
1722,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_5.0n_2l_.wav,2_iO_5.0n_2l_.wav,-13.622018,work_low,no leak present under work_low environment
1723,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_5.0n_2m_.wav,2_iO_5.0n_2m_.wav,-3.8514738,work_low,no leak present under work_low environment
1724,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_5.0n_3l_.wav,2_iO_5.0n_3l_.wav,-13.508299,work_low,no leak present under work_low environment
1725,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_5.0n_3m_.wav,2_iO_5.0n_3m_.wav,-6.6203485,work_low,no leak present under work_low environment
1726,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_5.0n_4l_.wav,2_iO_5.0n_4l_.wav,-14.868769,work_low,no leak present under work_low environment
1727,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_iO_5.0n_4m_.wav,2_iO_5.0n_4m_.wav,-5.009838,work_low,no leak present under work_low environment
1728,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_5.5n_1l_.wav,2_niO_5.5n_1l_.wav,-11.561364,work_low,leak present under work_low environment
1729,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_5.5n_1m_.wav,2_niO_5.5n_1m_.wav,-0.16886927,work_low,leak present under work_low environment
1730,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_5.5n_2l_.wav,2_niO_5.5n_2l_.wav,-13.468243,work_low,leak present under work_low environment
1731,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_5.5n_2m_.wav,2_niO_5.5n_2m_.wav,-3.5467672,work_low,leak present under work_low environment
1732,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_5.5n_3l_.wav,2_niO_5.5n_3l_.wav,-13.412951,work_low,leak present under work_low environment
1733,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_5.5n_3m_.wav,2_niO_5.5n_3m_.wav,-6.394866,work_low,leak present under work_low environment
1734,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_5.5n_4l_.wav,2_niO_5.5n_4l_.wav,-14.797874,work_low,leak present under work_low environment
1735,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_5.5n_4m_.wav,2_niO_5.5n_4m_.wav,-4.8079033,work_low,leak present under work_low environment
1736,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_6.0n_1l_.wav,2_niO_6.0n_1l_.wav,-11.24906,work_low,leak present under work_low environment
1737,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_6.0n_1m_.wav,2_niO_6.0n_1m_.wav,0.042578753,work_low,leak present under work_low environment
1738,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_6.0n_2l_.wav,2_niO_6.0n_2l_.wav,-13.382919,work_low,leak present under work_low environment
1739,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_6.0n_2m_.wav,2_niO_6.0n_2m_.wav,-3.4194777,work_low,leak present under work_low environment
1740,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_6.0n_3l_.wav,2_niO_6.0n_3l_.wav,-13.330392,work_low,leak present under work_low environment
1741,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_6.0n_3m_.wav,2_niO_6.0n_3m_.wav,-6.2680497,work_low,leak present under work_low environment
1742,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_6.0n_4l_.wav,2_niO_6.0n_4l_.wav,-14.701043,work_low,leak present under work_low environment
1743,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_6.0n_4m_.wav,2_niO_6.0n_4m_.wav,-4.6124554,work_low,leak present under work_low environment
1744,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_6.5n_1l_.wav,2_niO_6.5n_1l_.wav,-10.782233,work_low,leak present under work_low environment
1745,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_6.5n_1m_.wav,2_niO_6.5n_1m_.wav,0.24419633,work_low,leak present under work_low environment
1746,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_6.5n_2l_.wav,2_niO_6.5n_2l_.wav,-13.178843,work_low,leak present under work_low environment
1747,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_6.5n_2m_.wav,2_niO_6.5n_2m_.wav,-3.3628466,work_low,leak present under work_low environment
1748,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_6.5n_3l_.wav,2_niO_6.5n_3l_.wav,-13.037112,work_low,leak present under work_low environment
1749,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_6.5n_3m_.wav,2_niO_6.5n_3m_.wav,-6.0993414,work_low,leak present under work_low environment
1750,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_6.5n_4l_.wav,2_niO_6.5n_4l_.wav,-14.540003,work_low,leak present under work_low environment
1751,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_6.5n_4m_.wav,2_niO_6.5n_4m_.wav,-4.654423,work_low,leak present under work_low environment
1752,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_7.0n_1l_.wav,2_niO_7.0n_1l_.wav,-10.936105,work_low,leak present under work_low environment
1753,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_7.0n_1m_.wav,2_niO_7.0n_1m_.wav,-0.19577937,work_low,leak present under work_low environment
1754,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_7.0n_2l_.wav,2_niO_7.0n_2l_.wav,-13.7221365,work_low,leak present under work_low environment
1755,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_7.0n_2m_.wav,2_niO_7.0n_2m_.wav,-3.9671056,work_low,leak present under work_low environment
1756,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_7.0n_3l_.wav,2_niO_7.0n_3l_.wav,-13.537657,work_low,leak present under work_low environment
1757,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_7.0n_3m_.wav,2_niO_7.0n_3m_.wav,-6.5999312,work_low,leak present under work_low environment
1758,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_7.0n_4l_.wav,2_niO_7.0n_4l_.wav,-15.069459,work_low,leak present under work_low environment
1759,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_7.0n_4m_.wav,2_niO_7.0n_4m_.wav,-5.237806,work_low,leak present under work_low environment
1760,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_7.5n_1l_.wav,2_niO_7.5n_1l_.wav,-10.596316,work_low,leak present under work_low environment
1761,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_7.5n_1m_.wav,2_niO_7.5n_1m_.wav,-0.007385713,work_low,leak present under work_low environment
1762,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_7.5n_2l_.wav,2_niO_7.5n_2l_.wav,-13.550661,work_low,leak present under work_low environment
1763,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_7.5n_2m_.wav,2_niO_7.5n_2m_.wav,-3.805859,work_low,leak present under work_low environment
1764,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_7.5n_3l_.wav,2_niO_7.5n_3l_.wav,-13.458327,work_low,leak present under work_low environment
1765,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_7.5n_3m_.wav,2_niO_7.5n_3m_.wav,-6.505861,work_low,leak present under work_low environment
1766,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_7.5n_4l_.wav,2_niO_7.5n_4l_.wav,-14.783173,work_low,leak present under work_low environment
1767,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_7.5n_4m_.wav,2_niO_7.5n_4m_.wav,-4.910174,work_low,leak present under work_low environment
1768,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_8.0n_1l_.wav,2_niO_8.0n_1l_.wav,-10.131666,work_low,leak present under work_low environment
1769,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_8.0n_1m_.wav,2_niO_8.0n_1m_.wav,0.372855,work_low,leak present under work_low environment
1770,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_8.0n_2l_.wav,2_niO_8.0n_2l_.wav,-13.3808155,work_low,leak present under work_low environment
1771,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_8.0n_2m_.wav,2_niO_8.0n_2m_.wav,-3.4290276,work_low,leak present under work_low environment
1772,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_8.0n_3l_.wav,2_niO_8.0n_3l_.wav,-13.267045,work_low,leak present under work_low environment
1773,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_8.0n_3m_.wav,2_niO_8.0n_3m_.wav,-6.2238398,work_low,leak present under work_low environment
1774,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_8.0n_4l_.wav,2_niO_8.0n_4l_.wav,-14.674978,work_low,leak present under work_low environment
1775,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_8.0n_4m_.wav,2_niO_8.0n_4m_.wav,-4.6201086,work_low,leak present under work_low environment
1776,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_8.5n_1l_.wav,2_niO_8.5n_1l_.wav,-9.912463,work_low,leak present under work_low environment
1777,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_8.5n_1m_.wav,2_niO_8.5n_1m_.wav,0.41316557,work_low,leak present under work_low environment
1778,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_8.5n_2l_.wav,2_niO_8.5n_2l_.wav,-13.334921,work_low,leak present under work_low environment
1779,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_8.5n_2m_.wav,2_niO_8.5n_2m_.wav,-3.486441,work_low,leak present under work_low environment
1780,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_8.5n_3l_.wav,2_niO_8.5n_3l_.wav,-13.330598,work_low,leak present under work_low environment
1781,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_8.5n_3m_.wav,2_niO_8.5n_3m_.wav,-6.3213553,work_low,leak present under work_low environment
1782,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_8.5n_4l_.wav,2_niO_8.5n_4l_.wav,-14.548934,work_low,leak present under work_low environment
1783,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_8.5n_4m_.wav,2_niO_8.5n_4m_.wav,-4.5733457,work_low,leak present under work_low environment
1784,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_9.0n_1l_.wav,2_niO_9.0n_1l_.wav,-9.9588175,work_low,leak present under work_low environment
1785,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_9.0n_1m_.wav,2_niO_9.0n_1m_.wav,0.26922154,work_low,leak present under work_low environment
1786,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_9.0n_2l_.wav,2_niO_9.0n_2l_.wav,-13.491651,work_low,leak present under work_low environment
1787,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_9.0n_2m_.wav,2_niO_9.0n_2m_.wav,-3.6658754,work_low,leak present under work_low environment
1788,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\2\2_niO_9.0n_3l_.wav,2_niO_9.0n_3l_.wav,-13.495015,work_low,leak present under work_low environment
