,pathname,filename,mfccfeatures,Class
1582,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_iO_4.0n_4l_.wav,1_iO_4.0n_4l_.wav,"[-300.47125     120.02675     -14.637765     26.384462    -21.304407
   13.294819    -15.64556       3.7828655   -15.20637       3.3573039
   -8.485116      6.0792427    -9.111256      1.0775819    -6.9732003
    1.9593011    -9.620208      2.5258458    -6.612626      4.558438
   -3.8440976     2.2358153    -6.258964      2.238787     -4.2350025
    3.11526      -0.41350165    3.3487225    -3.9173498    -1.0435568
   -2.11643       7.078828     -2.5012233     3.6256673    -1.1723325
    1.8438514    -2.4312778     2.0791214    -0.97425604    1.4395717 ]",no leak present
1583,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_iO_4.0n_4m_.wav,1_iO_4.0n_4m_.wav,"[-8.8028709e+01  1.1846703e+02 -1.3523143e+01  2.6482105e+01
 -2.1865345e+01  8.3075342e+00 -1.7649586e+01  3.7130063e+00
 -1.0183588e+01  5.2145238e+00 -1.0746488e+01  4.3600206e+00
 -1.0233386e+01  2.4303048e+00 -9.1151314e+00 -8.7945157e-01
 -1.1119088e+01  5.3913784e+00 -6.9711776e+00  3.0713065e+00
 -5.3310409e+00  1.8086942e+00 -6.2189775e+00  3.7097993e+00
 -4.1863170e+00  2.7611036e+00 -2.7161100e+00  3.5796320e-01
 -6.2016015e+00  1.7173446e+00 -9.6790260e-01  4.7609839e+00
 -2.7966895e+00  1.9277884e+00  9.4774179e-02  4.9866390e+00
 -2.4053061e+00 -1.5041173e+00 -1.5367588e+00  2.5087259e+00]",no leak present
1584,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_iO_4.5n_1l_.wav,1_iO_4.5n_1l_.wav,"[-261.4593      132.05559     -15.060152     23.866314    -18.898363
   16.944166     -7.633345      7.8256216    -6.6815286     5.561168
   -7.319207      4.8008175   -10.119753      0.8153037    -4.8322883
    5.562691     -5.5716624     3.544182     -8.204763     -4.7598324
   -6.9017406     2.6260626    -6.7328467    -2.209476     -7.18696
    1.1902138    -2.6683261     2.783148     -0.585229      1.3208477
   -4.9880524    -1.0667481    -1.1215205     3.5472627    -2.8217583
   -1.1439699    -3.7535043    -0.35366213   -2.6168067    -1.0255986 ]",no leak present
1585,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_iO_4.5n_1m_.wav,1_iO_4.5n_1m_.wav,"[-32.288757   134.13203    -18.051191    26.800386   -18.147202
  16.522028    -7.3964763    8.016375    -6.933371     4.6382732
  -8.07347      3.8764036   -9.5514765    0.26915687  -6.972319
   5.2336936   -4.6445994    2.5185404   -7.751423    -4.3377495
  -8.169171     3.029144    -5.428284    -4.3732944   -5.697743
   0.21195827  -2.7447238    2.9002798   -1.7425501   -0.97117066
  -5.083928     0.52557725  -1.3778024    2.9927766   -5.351893
   0.21051304  -1.8991247   -1.0920583   -3.1180766   -1.396982  ]",no leak present
1586,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_iO_4.5n_2l_.wav,1_iO_4.5n_2l_.wav,"[-3.0501575e+02  1.3034367e+02 -1.5796624e+01  2.2327627e+01
 -1.9949312e+01  1.4279618e+01 -1.4274743e+01  7.0502906e+00
 -7.4320040e+00  3.0256984e+00 -7.0069122e+00  7.9184580e+00
 -6.1269922e+00  4.1758776e+00 -3.0692432e+00  5.0820088e+00
 -4.3653650e+00  3.8915343e+00 -5.4177756e+00  7.1811956e-01
 -5.3696804e+00  2.6808319e+00 -7.0975471e+00  2.0039821e+00
 -4.2510881e+00  2.7169528e+00 -1.8216053e+00  3.1691248e+00
 -4.3623281e+00  3.0536797e+00 -2.6250455e+00  1.8530132e+00
 -5.0112381e+00  5.8331293e-01 -1.0734276e+00  3.0709171e+00
 -1.8150425e+00 -1.5186991e-01 -4.2059898e+00 -2.0540936e+00]",no leak present
1587,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_iO_4.5n_2m_.wav,1_iO_4.5n_2m_.wav,"[-8.9015434e+01  1.2726682e+02 -1.5874821e+01  2.2493984e+01
 -2.1305141e+01  1.3786583e+01 -1.4688137e+01  5.2190132e+00
 -9.0998783e+00  4.0112739e+00 -6.5521765e+00  6.3662333e+00
 -7.6063056e+00  4.6359391e+00 -5.3544359e+00  4.6626730e+00
 -3.7649484e+00  2.6424768e+00 -7.7375011e+00 -8.9239025e-01
 -6.3641410e+00  3.6005163e+00 -7.2224617e+00  9.7292817e-01
 -4.3748765e+00  1.1685694e+00 -3.0987251e+00  3.2586014e+00
 -5.2792544e+00  2.7461042e+00 -2.2189500e+00  4.9921224e-01
 -6.1991477e+00  8.8088912e-01 -1.8268592e+00  2.2988131e+00
 -3.2798955e+00  7.2218455e-02 -4.2661538e+00 -2.6605494e+00]",no leak present
1588,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_iO_4.5n_3l_.wav,1_iO_4.5n_3l_.wav,"[-3.0854514e+02  1.4059625e+02 -8.1948280e+00  1.8835041e+01
 -2.1382801e+01  1.5526209e+01 -1.3384577e+01  5.0638647e+00
 -6.5772395e+00  1.5216216e+00 -1.1576250e+01  2.5687511e+00
 -7.8348217e+00  2.1804976e+00 -4.8342881e+00  2.6344576e+00
 -6.9520888e+00  6.7556925e+00 -4.2566347e+00  1.0417677e+00
 -5.3392000e+00  2.6836967e+00 -4.5174131e+00 -3.6412539e+00
 -6.4404230e+00  2.6680691e+00 -2.8216498e+00  1.3096558e+00
 -4.2974753e+00  1.4238042e+00 -1.6211619e+00  2.2285500e+00
 -7.0424062e-01  1.0486053e+00 -6.7773128e-01  1.7794352e+00
 -3.4747365e+00 -1.5522774e+00 -3.0058398e+00 -1.8924586e-01]",no leak present
1589,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_iO_4.5n_3m_.wav,1_iO_4.5n_3m_.wav,"[-153.3761      139.58812      -9.728064     18.696922    -22.41244
   13.314848    -14.483385      5.850495     -7.7178984     3.6323886
  -14.461506      4.019562    -11.150533      3.0588157    -2.6600504
   -0.18175834   -4.1561055     5.656455     -4.4384503    -0.58521396
   -4.703676      2.2271528    -7.776593     -2.279329     -6.2528825
    0.8828198    -0.763722      1.4051601    -5.352418      0.16689791
   -2.0777555     2.6019695    -3.2797687     1.3690255    -1.8930372
    0.8658247    -2.6127129    -1.5885674    -3.6820955    -0.36032632]",no leak present
1590,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_iO_4.5n_4l_.wav,1_iO_4.5n_4l_.wav,"[-3.03958832e+02  1.22855034e+02 -1.44051180e+01  2.46211872e+01
 -1.76829319e+01  1.18755283e+01 -1.38032560e+01  3.59257030e+00
 -1.34264526e+01  1.86145604e+00 -6.31637621e+00  4.57180738e+00
 -7.57426357e+00 -9.64378476e-01 -4.88296604e+00  9.08326626e-01
 -6.90580082e+00  2.16902900e+00 -5.17756224e+00  3.41633534e+00
 -2.44312763e+00  1.27461565e+00 -3.82170105e+00  9.32963014e-01
 -2.73472166e+00  1.59451497e+00  2.84789875e-02  1.70368898e+00
 -3.75348592e+00 -3.47915196e+00 -1.23666620e+00  4.79675293e+00
 -2.06443191e+00  2.58612204e+00 -2.90305465e-01  2.75606513e-01
 -1.50449979e+00  1.77710474e-01 -8.89433086e-01  3.72731805e-01]",no leak present
1591,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_iO_4.5n_4m_.wav,1_iO_4.5n_4m_.wav,"[-9.1525398e+01  1.2125863e+02 -1.3753888e+01  2.4792923e+01
 -1.8978428e+01  7.0862365e+00 -1.5880401e+01  3.3962936e+00
 -8.3354998e+00  3.7484655e+00 -8.8430195e+00  2.8500645e+00
 -9.1159840e+00  7.6786762e-01 -7.4756427e+00 -1.9927685e+00
 -8.2912369e+00  4.9484787e+00 -6.2660713e+00  1.7217208e+00
 -3.7432482e+00  1.5506185e+00 -3.7729130e+00  2.3627276e+00
 -3.4371934e+00  1.0661714e+00 -2.1057518e+00 -1.1757568e+00
 -6.2758451e+00  7.7945539e-03 -6.3515455e-01  2.3774941e+00
 -2.6685460e+00  7.4522525e-01  1.0708765e+00  3.9894993e+00
 -1.8710279e+00 -3.2581580e+00 -1.3602588e+00  1.3694680e+00]",no leak present
1592,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_iO_5.0n_1l_.wav,1_iO_5.0n_1l_.wav,"[-262.43875     129.17659     -13.719234     23.460093    -19.153917
   17.893974     -7.8381357     8.281866     -6.1193943     3.2928715
   -8.654686      5.357551    -11.243238      1.0246493    -5.3310156
    4.9463115    -6.157646      2.7704856    -9.552747     -6.409344
   -7.012431      1.6892296    -5.8618603    -1.7638816    -7.419294
    1.5364949    -1.3385291     3.796181     -2.2605817     0.49828658
   -5.2036667    -0.61888367   -1.7449267     1.5494674    -3.371993
   -1.6240487    -3.8312335    -1.0371549    -2.9155812    -1.4981959 ]",no leak present
1593,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_iO_5.0n_1m_.wav,1_iO_5.0n_1m_.wav,"[-3.3330521e+01  1.3107304e+02 -1.5671305e+01  2.7646152e+01
 -1.9928652e+01  1.7276577e+01 -7.4438081e+00  8.7141647e+00
 -7.2858777e+00  3.5001233e+00 -9.5487642e+00  5.1687403e+00
 -1.0310558e+01 -1.2592722e-01 -7.0854697e+00  5.3169947e+00
 -5.3011208e+00  1.1386677e+00 -7.8212786e+00 -5.3322048e+00
 -9.1126099e+00  3.2565954e+00 -5.3412199e+00 -3.8155978e+00
 -6.5301304e+00  9.9317729e-01 -1.6951880e+00  3.7623897e+00
 -2.7332940e+00 -8.4321260e-01 -4.3712211e+00  1.0086801e+00
 -2.5170941e+00  1.0906289e+00 -6.3487401e+00 -1.8086657e-01
 -2.7609789e+00 -1.1098819e+00 -3.3422158e+00 -8.9814252e-01]",no leak present
1594,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_iO_5.0n_2l_.wav,1_iO_5.0n_2l_.wav,"[-3.04652710e+02  1.27349915e+02 -1.36649799e+01  2.19228897e+01
 -2.15304928e+01  1.37094393e+01 -1.34253035e+01  7.42013121e+00
 -8.71052456e+00  1.95310760e+00 -7.87548733e+00  8.19441223e+00
 -4.79033947e+00  4.11644459e+00 -3.27395225e+00  5.21574688e+00
 -5.93875980e+00  3.31543279e+00 -7.11000156e+00  8.45508754e-01
 -5.14026403e+00  3.29333639e+00 -6.82361460e+00 -4.23446417e-01
 -7.37570333e+00  1.78945124e+00 -1.92985341e-01  4.23478460e+00
 -5.47569084e+00  3.40970206e+00 -2.05515075e+00  1.38636935e+00
 -6.07641792e+00 -1.09905767e+00 -1.27594531e+00  2.63888144e+00
 -2.81049633e+00 -8.06759417e-01 -4.27728844e+00 -1.79365849e+00]",no leak present
1595,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_iO_5.0n_2m_.wav,1_iO_5.0n_2m_.wav,"[-8.9535149e+01  1.2452591e+02 -1.3334360e+01  2.2589014e+01
 -2.2042933e+01  1.3460071e+01 -1.4575824e+01  6.2496018e+00
 -8.2691574e+00  2.0435801e+00 -8.1495390e+00  6.7161083e+00
 -6.5988574e+00  5.1030102e+00 -4.7154694e+00  4.5532780e+00
 -5.1340375e+00  2.8954813e+00 -8.5500631e+00 -1.2076813e+00
 -5.9463797e+00  3.3799434e+00 -7.5624142e+00 -6.4751074e-02
 -7.6315842e+00  1.4824355e+00 -7.5103873e-01  4.0727744e+00
 -6.5512609e+00  2.9645197e+00 -9.5846802e-01 -2.1014893e-01
 -7.6337147e+00  1.5191551e-01 -1.5664055e+00  2.3647044e+00
 -3.9620373e+00 -8.8473880e-01 -4.3037734e+00 -2.0572987e+00]",no leak present
1596,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_iO_5.0n_3l_.wav,1_iO_5.0n_3l_.wav,"[-3.0748029e+02  1.3943973e+02 -8.2050133e+00  1.7512222e+01
 -2.1999395e+01  1.5027584e+01 -1.4756920e+01  5.3720589e+00
 -5.9186473e+00  6.5959942e-01 -1.1558447e+01  3.1918111e+00
 -8.5560741e+00  2.5115316e+00 -5.3622880e+00  2.5207498e+00
 -8.2869682e+00  6.1107106e+00 -5.9914942e+00  4.3717533e-02
 -6.6176624e+00  2.9436643e+00 -4.1949186e+00 -2.8508272e+00
 -6.9293132e+00  2.2413764e+00 -4.0340271e+00  2.0654120e+00
 -3.8314254e+00  1.9336516e+00 -3.5150995e+00  1.6607289e+00
 -5.8332962e-01  9.6283031e-01 -1.9806694e+00  1.1137767e+00
 -3.9924517e+00 -1.8911104e+00 -3.7575307e+00 -4.7067547e-01]",no leak present
1597,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_iO_5.0n_3m_.wav,1_iO_5.0n_3m_.wav,"[-1.5229912e+02  1.3906924e+02 -9.3684092e+00  1.6931692e+01
 -2.3437189e+01  1.2220674e+01 -1.4689781e+01  6.4668083e+00
 -6.9846249e+00  3.4879909e+00 -1.5060654e+01  5.4742393e+00
 -1.1544856e+01  3.3085134e+00 -2.9504924e+00 -7.2878098e-01
 -5.4430966e+00  5.1046104e+00 -5.0263457e+00 -1.9386768e+00
 -5.6784329e+00  2.9311228e+00 -8.2256479e+00 -9.6877086e-01
 -6.8189015e+00  5.3079420e-01 -2.2260730e+00  1.9425293e+00
 -3.3530123e+00 -4.3336397e-01 -2.6678076e+00  2.7298870e+00
 -4.2752662e+00  1.2159145e+00 -1.9076830e+00 -9.7923629e-02
 -3.9072318e+00 -1.9823648e+00 -3.9248071e+00 -8.7757325e-01]",no leak present
1598,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_iO_5.0n_4l_.wav,1_iO_5.0n_4l_.wav,"[-3.02763489e+02  1.21048355e+02 -1.27476425e+01  2.31443348e+01
 -1.99847355e+01  1.19698725e+01 -1.45933151e+01  3.51559591e+00
 -1.30617189e+01  1.61488199e+00 -5.62634802e+00  5.57895041e+00
 -9.09509468e+00 -9.96699989e-01 -6.45291519e+00 -6.14715576e-01
 -8.21368122e+00  2.10249591e+00 -5.04913235e+00  3.01212788e+00
 -2.97729445e+00  1.19271195e+00 -4.62817860e+00 -5.75573802e-01
 -2.78449297e+00  9.19168949e-01 -1.08595586e+00  3.88046741e-01
 -3.29074574e+00 -2.82350636e+00 -1.61934519e+00  5.76821136e+00
 -7.55767643e-01  2.88667011e+00 -1.04079401e+00  3.99206161e-01
 -3.23628211e+00 -1.95392573e+00 -7.28290975e-01  1.71239465e-01]",no leak present
1599,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_iO_5.0n_4m_.wav,1_iO_5.0n_4m_.wav,"[-9.1136963e+01  1.2020059e+02 -1.1270372e+01  2.3208376e+01
 -2.0211098e+01  7.6034718e+00 -1.6301725e+01  2.1324153e+00
 -8.5601130e+00  4.2026792e+00 -8.3945522e+00  2.4472535e+00
 -8.6505947e+00  1.3741140e-01 -8.7167130e+00 -1.0881048e+00
 -8.6117830e+00  3.9715974e+00 -6.1727147e+00  1.5390688e+00
 -3.9514351e+00  6.7509830e-01 -4.1980548e+00  6.2027317e-01
 -3.9365349e+00  9.5771694e-01 -2.5678973e+00 -1.3692573e+00
 -6.5837836e+00  9.6045583e-01 -2.4106467e-01  4.2148590e+00
 -1.9345223e+00  1.3084580e+00 -4.6097819e-02  2.9536974e+00
 -2.4066858e+00 -3.9533858e+00 -9.8754483e-01  5.0432807e-01]",no leak present
1600,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_5.5n_1l_.wav,1_niO_5.5n_1l_.wav,"[-264.99222     130.00058     -13.901879     24.578161    -19.681984
   18.67451      -8.432477      7.6658235    -8.06526       4.517769
   -9.973066      5.906262    -11.150125     -0.53429633   -5.23683
    4.8458524    -5.720066      2.922693     -8.732055     -5.3536806
   -8.307502      1.720008     -5.8444495    -1.5282111    -7.742832
    1.396099     -1.0201138     4.4979205    -2.0946803     0.83166647
   -4.263102     -0.30805427   -1.7781906     1.9126898    -3.2882447
   -1.1331134    -3.3328876    -0.74523425   -2.5483732    -0.86032224]",leak present
1601,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_5.5n_1m_.wav,1_niO_5.5n_1m_.wav,"[-35.60547    131.57304    -15.390034    28.304222   -20.040825
  18.15076     -8.281717     8.203768    -8.909419     4.2395287
 -10.105968     5.1383986   -9.73195     -1.7381207   -6.8087153
   5.177959    -4.756475     1.0161867   -6.5886984   -4.5861654
 -10.075596     2.9145906   -4.726481    -4.143401    -6.462573
   0.9239853   -1.2388557    4.3356147   -2.2075446   -0.41620794
  -3.760941     1.5249602   -2.2336626    1.2459754   -6.0570145
   0.41259727  -2.2771473   -0.9888558   -2.4797432   -0.4133018 ]",leak present
1602,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_5.5n_2l_.wav,1_niO_5.5n_2l_.wav,"[-306.86157     127.905014    -13.539671     23.296303    -21.332306
   14.033907    -14.180095      6.0367107   -10.5012045     2.786371
   -8.691975      7.913859     -4.553935      1.8302567    -2.7021754
    4.943162     -5.225299      2.9501464    -6.4258704     1.235171
   -5.482335      3.4327087    -6.0337176    -1.210673     -7.214187
    1.7583188     0.43343186    4.4662576    -5.074558      3.9413993
   -0.85701776    2.0639307    -5.627174     -1.4374579    -1.1211013
    2.7599351    -2.9038022    -0.7803122    -3.899082     -1.4688632 ]",leak present
1603,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_5.5n_2m_.wav,1_niO_5.5n_2m_.wav,"[-91.77566    125.01794    -12.836488    23.835121   -21.372574
  13.782645   -15.458468     4.9563484   -9.868728     2.8593628
  -8.831983     6.4146376   -6.0882516    3.0919533   -4.27946
   4.407553    -4.2104974    2.4937706   -7.6253843   -0.563122
  -6.44153      3.5137856   -6.3564186   -0.48978263  -7.679842
   1.2855266    0.15067697   4.584846    -6.180755     3.4057605
   0.65555924   0.45453572  -7.362142     0.20534247  -1.2229058
   2.267775    -3.5716343   -1.073727    -3.7485893   -1.5461092 ]",leak present
1604,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_5.5n_3l_.wav,1_niO_5.5n_3l_.wav,"[-3.1018481e+02  1.4070082e+02 -8.1818733e+00  1.8197680e+01
 -2.2701498e+01  1.5577369e+01 -1.5769852e+01  4.8557296e+00
 -7.7273536e+00  1.5040382e+00 -1.2481353e+01  3.6882448e+00
 -8.5958920e+00  7.6958185e-01 -5.3666520e+00  2.4755738e+00
 -8.2492533e+00  6.2688866e+00 -5.4077659e+00  1.0357436e+00
 -7.5674257e+00  3.2979968e+00 -3.6842737e+00 -3.2669480e+00
 -7.2134199e+00  1.8600985e+00 -3.7627740e+00  2.7965739e+00
 -3.5961313e+00  3.0706062e+00 -2.3904462e+00  2.5115469e+00
 -4.2011732e-01  1.2839236e+00 -1.8868126e+00  1.6655735e+00
 -3.7750766e+00 -1.7952063e+00 -3.2246253e+00  2.5879094e-01]",leak present
1605,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_5.5n_3m_.wav,1_niO_5.5n_3m_.wav,"[-1.5459149e+02  1.4003212e+02 -9.4500704e+00  1.7904436e+01
 -2.3762068e+01  1.2290983e+01 -1.5240178e+01  5.8277016e+00
 -8.6916695e+00  4.5252442e+00 -1.5844513e+01  5.4535742e+00
 -1.1214981e+01  1.6631063e+00 -2.9278579e+00 -7.6929003e-01
 -5.0108876e+00  4.9209590e+00 -4.0145836e+00 -1.1425999e+00
 -6.3669653e+00  2.7648220e+00 -7.4364810e+00 -1.0891366e+00
 -7.1320524e+00  1.2023927e-01 -1.6034824e+00  2.4161041e+00
 -2.6861646e+00  4.0577027e-01 -1.2033793e+00  3.5213766e+00
 -4.0080032e+00  1.6578133e+00 -1.6069168e+00  4.2956412e-01
 -3.6799998e+00 -2.0681999e+00 -3.0353062e+00 -2.2256245e-01]",leak present
1606,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_5.5n_4l_.wav,1_niO_5.5n_4l_.wav,"[-3.0617877e+02  1.2252520e+02 -1.4113228e+01  2.4976200e+01
 -2.1400429e+01  1.3244661e+01 -1.6658710e+01  2.9889739e+00
 -1.6175236e+01  3.5185585e+00 -7.5909200e+00  6.4427390e+00
 -1.0420055e+01 -2.1011536e+00 -7.8217344e+00 -1.7080119e-01
 -9.2405291e+00  2.9702170e+00 -5.0423279e+00  4.4670019e+00
 -5.3420882e+00  1.6146572e+00 -4.8307695e+00 -5.1290846e-01
 -3.9442887e+00  1.9288919e+00 -1.5920571e+00  1.1080014e+00
 -3.5967991e+00 -2.1082616e+00 -1.6012781e+00  7.0982151e+00
 -1.0804844e+00  3.6483929e+00 -1.6081696e+00  9.3837547e-01
 -3.8230288e+00 -1.9973664e+00 -6.3677818e-01  1.0792227e+00]",leak present
1607,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_5.5n_4m_.wav,1_niO_5.5n_4m_.wav,"[-9.4465652e+01  1.2184416e+02 -1.2185410e+01  2.4724167e+01
 -2.1724485e+01  8.9252377e+00 -1.8531536e+01  1.7115824e+00
 -1.1427112e+01  6.1536374e+00 -1.0630879e+01  2.9622617e+00
 -9.6469650e+00 -1.2204472e+00 -9.9686985e+00 -5.3730482e-01
 -9.0484848e+00  4.7697268e+00 -6.4530840e+00  2.8363500e+00
 -5.6632209e+00  1.0543942e+00 -4.5650940e+00  8.8034016e-01
 -4.9967527e+00  1.5855100e+00 -3.0510745e+00 -8.3491707e-01
 -7.0009546e+00  2.4424512e+00 -6.0862238e-03  5.2883816e+00
 -2.3821845e+00  2.2696395e+00 -8.4535611e-01  3.3129895e+00
 -3.0089722e+00 -3.5786867e+00 -1.2227652e+00  1.1565996e+00]",leak present
1608,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_6.0n_1l_.wav,1_niO_6.0n_1l_.wav,"[-2.6857254e+02  1.3070670e+02 -1.1493361e+01  2.4611027e+01
 -1.7368803e+01  1.6535433e+01 -5.3515944e+00  6.5529079e+00
 -5.8938370e+00  2.8529761e+00 -8.8967762e+00  4.8368430e+00
 -1.2217297e+01 -1.9431986e-01 -6.2246890e+00  4.4188666e+00
 -6.6209311e+00  3.7905738e+00 -9.3417120e+00 -5.3008623e+00
 -7.4689012e+00  1.8322589e+00 -6.2765999e+00 -1.1340160e+00
 -7.6046367e+00  1.8064133e+00 -2.0352197e+00  4.5799432e+00
 -2.4687078e+00  6.4481324e-01 -5.3021398e+00 -2.9304668e-01
 -1.7961756e+00  9.5512164e-01 -3.5010891e+00 -1.0654609e+00
 -3.6442888e+00  2.5548323e-03 -2.4477143e+00 -9.2977351e-01]",leak present
1609,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_6.0n_1m_.wav,1_niO_6.0n_1m_.wav,"[-39.76223    132.63461    -13.404543    28.38866    -18.508825
  15.802422    -5.2865       6.923925    -7.123071     2.4368048
  -9.252558     4.0874915  -11.554388    -1.6163523   -8.02306
   4.456585    -5.7571254    1.4749354   -7.2707443   -4.5238156
  -9.848867     2.8884182   -5.375698    -3.833384    -6.489293
   1.0507983   -2.5713694    4.095244    -2.7519357   -0.8719287
  -4.82936      1.1539716   -2.6101       0.35909995  -6.554896
   0.19752899  -2.516897    -0.6349098   -2.7412713   -0.38981596]",leak present
1610,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_6.0n_2l_.wav,1_niO_6.0n_2l_.wav,"[-3.1238464e+02  1.3111237e+02 -1.3781822e+01  2.5054304e+01
 -2.1642393e+01  1.3266538e+01 -1.3006529e+01  6.3519282e+00
 -9.2379322e+00  2.2231722e+00 -8.3295298e+00  7.6291647e+00
 -6.2073617e+00  3.0389693e+00 -3.7980690e+00  4.5337906e+00
 -6.7655449e+00  3.8591287e+00 -6.8080907e+00  1.4213516e+00
 -4.9908748e+00  3.8202982e+00 -7.0464678e+00 -6.7078650e-01
 -6.9283853e+00  1.9642388e+00 -7.7420449e-01  4.5303307e+00
 -5.3594646e+00  3.6882288e+00 -1.9931644e+00  1.8910525e+00
 -6.2796044e+00 -1.6171082e+00 -1.7410289e+00  2.8435812e+00
 -3.1537011e+00 -1.1253540e-01 -4.0022707e+00 -1.1256114e+00]",leak present
1611,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\work_low\1\1_niO_6.0n_2m_.wav,1_niO_6.0n_2m_.wav,"[-9.74210663e+01  1.27948631e+02 -1.31858854e+01  2.51008492e+01
 -2.16405258e+01  1.25790348e+01 -1.43555870e+01  5.14217234e+00
 -8.99389553e+00  2.14802766e+00 -8.56379890e+00  5.65954447e+00
 -7.74788523e+00  3.82310247e+00 -5.52787399e+00  3.79105973e+00
 -5.72833109e+00  3.00575638e+00 -8.46158504e+00 -3.93227786e-01
 -6.07866573e+00  3.15768814e+00 -7.30871773e+00 -2.86806285e-01
 -7.61846828e+00  1.20838964e+00 -1.02368844e+00  4.22578764e+00
 -6.64135027e+00  2.94652414e+00 -6.56307697e-01 -1.01193644e-01
 -7.86637115e+00 -5.35977244e-01 -1.86217821e+00  2.19265842e+00
 -4.42256308e+00 -2.79500127e-01 -4.11565781e+00 -1.53987873e+00]",leak present
